id,name,height,weight,type1,type2,smallImageUrl,largeImageUrl,generation
667,litleo,6,135,fire,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/667.png,6
668,pyroar,15,815,fire,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/668.png,6
669,flabebe,1,1,fairy,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/669.png,6
670,floette,2,9,fairy,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/670.png,6
671,florges,11,100,fairy,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/671.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/671.png,6
672,skiddo,9,310,grass,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/672.png,6
673,gogoat,17,910,grass,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/673.png,6
674,pancham,6,80,fighting,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/674.png,6
675,pangoro,21,1360,fighting,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/675.png,6
676,furfrou,12,280,normal,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/676.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/676.png,6
677,espurr,3,35,psychic,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/677.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/677.png,6
678,meowstic-male,6,85,psychic,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/678.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/678.png,6
679,honedge,8,20,steel,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/679.png,6
680,doublade,8,45,steel,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/680.png,6
681,aegislash-shield,17,530,steel,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/681.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/681.png,6
682,spritzee,2,5,fairy,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/682.png,6
683,aromatisse,8,155,fairy,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/683.png,6
684,swirlix,4,35,fairy,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/684.png,6
685,slurpuff,8,50,fairy,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/685.png,6
686,inkay,4,35,dark,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/686.png,6
687,malamar,15,470,dark,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/687.png,6
688,binacle,5,310,rock,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/688.png,6
689,barbaracle,13,960,rock,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/689.png,6
690,skrelp,5,73,poison,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/690.png,6
691,dragalge,18,815,poison,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/691.png,6
692,clauncher,5,83,water,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/692.png,6
693,clawitzer,13,353,water,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/693.png,6
694,helioptile,5,60,electric,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/694.png,6
695,heliolisk,10,210,electric,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/695.png,6
696,tyrunt,8,260,rock,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/696.png,6
697,tyrantrum,25,2700,rock,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/697.png,6
698,amaura,13,252,rock,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/698.png,6
699,aurorus,27,2250,rock,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/699.png,6
700,sylveon,10,235,fairy,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/700.png,6
701,hawlucha,8,215,fighting,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/701.png,6
702,dedenne,2,22,electric,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/702.png,6
703,carbink,3,57,rock,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/703.png,6
704,goomy,3,28,dragon,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/704.png,6
705,sliggoo,8,175,dragon,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/705.png,6
706,goodra,20,1505,dragon,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/706.png,6
707,klefki,2,30,steel,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/707.png,6
708,phantump,4,70,ghost,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/708.png,6
709,trevenant,15,710,ghost,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/709.png,6
710,pumpkaboo-average,4,50,ghost,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/710.png,6
711,gourgeist-average,9,125,ghost,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/711.png,6
712,bergmite,10,995,ice,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/712.png,6
713,avalugg,20,5050,ice,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/713.png,6
714,noibat,5,80,flying,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/714.png,6
715,noivern,15,850,flying,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/715.png,6
716,xerneas,30,2150,fairy,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/716.png,6
717,yveltal,58,2030,dark,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/717.png,6
718,zygarde-50,50,3050,dragon,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/718.png,6
719,diancie,7,88,rock,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/719.png,6
720,hoopa,5,90,psychic,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/720.png,6
721,volcanion,17,1950,fire,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/721.png,6
722,rowlet,3,15,grass,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/722.png,7
723,dartrix,7,160,grass,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/723.png,7
724,decidueye,16,366,grass,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/724.png,7
725,litten,4,43,fire,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/725.png,7
726,torracat,7,250,fire,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/726.png,7
727,incineroar,18,830,fire,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/727.png,7
728,popplio,4,75,water,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/728.png,7
729,brionne,6,175,water,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/729.png,7
730,primarina,18,440,water,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/730.png,7
731,pikipek,3,12,normal,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/731.png,7
732,trumbeak,6,148,normal,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/732.png,7
733,toucannon,11,260,normal,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/733.png,7
734,yungoos,4,60,normal,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/734.png,7
735,gumshoos,7,142,normal,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/735.png,7
736,grubbin,4,44,bug,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/736.png,7
737,charjabug,5,105,bug,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/737.png,7
738,vikavolt,15,450,bug,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/738.png,7
739,crabrawler,6,70,fighting,none,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/739.png,7
740,crabominable,17,1800,fighting,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/740.png,7
741,oricorio-baile,6,34,fire,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/741.png,7
742,cutiefly,1,2,bug,fairy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/742.png,7
